"2001 VAN NESS AVE,UK,VAN NESS,1,2,SW,UK,2003,""VAN NESS (37.79408700, -122.42334600)"""
"207 VALENCIA ST,UK,VALENCIA,1,2,SW,UK,2003,""VALENCIA (37.76962000, -122.42205900)"""
"2086 MISSION ST,Mission Adult Superstore,MISSION,1,2,SW,UK,2003,""MISSION (37.76374400, -122.41986300)"""
"2116 IRVING ST,Quickly,IRVING,1,2,SW,UK,2003,""IRVING (37.76357000, -122.48067700)"""
"214 VAN NESS AVE,UK,VAN NESS,1,2,SW,UK,2003,""VAN NESS (37.77769200, -122.41935600)"""
"2157 LOMBARD ST,UK,LOMBARD,1,2,SW,UK,2003,""LOMBARD (37.79947100, -122.43691100)"""
"2164 POLK ST,Crave,POLK,1,2,SW,UK,2003,""POLK (37.79679100, -122.42164400)"""
"2166 HAYES ST,UK,HAYES,1,2,SW,UK,2003,""HAYES (37.77348200, -122.45197900)"""
"2193 MARKET ST,UK,MARKET,1,2,SW,UK,2003,""MARKET (37.76577500, -122.43066900)"""
"220 BUSH ST,Mills Building,BUSH,1,2,SW,UK,2003,""BUSH (37.79139200, -122.40130700)"""
"2200 CLEMENT ST,4 Star Theater,23RD AVE,1,2,SW,UK,2003,""23RD AVE (37.78235700, -122.48293000)"""
"2206 IRVING ST,Future Mobile Inc,IRVING,1,2,SW,UK,2003,""IRVING (37.76361000, -122.48170500)"""
"221 MAIN ST,UK,MAIN,1,2,SW,UK,2003,""MAIN (37.79034600, -122.39221400)"""
"2221 CLEMENT ST,Mescolanza Restaurant,CLEMENT,1,2,SW,UK,2003,""CLEMENT (37.78185100, -122.48316600)"""
"2227 POLK ST,Pesce Seafood Bar,POLK,1,2,SW,UK,2003,""POLK (37.79724900, -122.42230000)"""
"2239 MARKET ST,Sweet Inspiration,MARKET,1,2,SW,UK,2003,""MARKET (37.76508400, -122.43140900)"""
"2240 CHESTNUT ST,Tuttimelon,CHESTNUT,1,2,SW,UK,2003,""CHESTNUT (37.80048200, -122.44014500)"""
"2242 LOMBARD ST,UK,LOMBARD,1,2,SW,UK,2003,""LOMBARD (37.79983300, -122.43872700)"""
"2249 MARKET ST,UK,MARKET,1,2,SW,UK,2003,""MARKET (37.76505500, -122.43189200)"""
"225 11TH ST,Don Ramon's Mexican Restaurant,11TH ST,1,2,SW,UK,2003,""11TH ST (37.77293800, -122.41495200)"""
"225 BUSH ST,office building,BUSH,1,2,SW,UK,2003,""BUSH (37.79093700, -122.40133700)"""
"2279 MARKET ST,UK,MARKET,1,2,SW,UK,2003,""MARKET (37.76450500, -122.43219900)"""
"2300 IRVING ST,Wells Fargo,IRVING,1,2,SW,UK,2003,""IRVING (37.76356300, -122.48272000)"""
"2305 IRVING ST,Little Paris,IRVING,1,2,SW,UK,2003,""IRVING (37.76307100, -122.48264200)"""
"2319 MARKET ST,Wingard Kenneth,MARKET,1,2,SW,UK,2003,""MARKET (37.76334400, -122.43362700)"""
"2325 NORIEGA ST,UK,NORIEGA,1,2,SW,UK,2003,""NORIEGA (37.75344200, -122.48879300)"""
"2348 CLEMENT ST,Royal Ground Coffee,CLEMENT,1,2,SW,UK,2003,""CLEMENT (37.78227900, -122.48461900)"""
"2351 MARKET ST,Rolo SF,MARKET,1,2,SW,UK,2003,""MARKET (37.76306400, -122.43405700)"""
"2400 IRVING ST,Goodwill,IRVING,1,2,SW,UK,2003,""IRVING (37.76351300, -122.48385600)"""
"243 KEARNY ST,UK,KEARNY,1,2,SW,UK,2003,""KEARNY (37.79041300, -122.40420100)"""
"2448 CLEMENT ST,Hard Knox Cafe,26TH AVE,1,2,SW,UK,2003,""26TH AVE (37.78222700, -122.48574700)"""
"245 11TH ST,multiple,11TH ST,1,2,SW,UK,2003,""11TH ST (37.77271000, -122.41466700)"""
"246 01ST ST,UK,01ST ST,1,2,SW,UK,2003,""01ST ST (37.78773300, -122.39566300)"""
"248 FILLMORE ST,UK,FILLMORE,1,2,SW,UK,2003,""FILLMORE (37.77193100, -122.43015100)"""
"2516 NORIEGA ST,UK,NORIEGA,1,2,SW,UK,2003,""NORIEGA (37.75383700, -122.49072600)"""
"2550 IRVING ST,SF Credit Union,IRVING,1,2,SW,UK,2003,""IRVING (37.76343200, -122.48514300)"""
"2597 FOLSOM ST,UK,FOLSOM,1,2,SW,UK,2003,""FOLSOM (37.75578900, -122.41440300)"""
"270 06TH ST,Gene Friend Recreation Center,06TH ST,1,2,SW,UK,2003,""06TH ST (37.77862300, -122.40624700)"""
"270 MASONIC AVE,Blood Centers of the Pacific,MASONIC,1,2,SW,UK,2003,""MASONIC (37.77891900, -122.44674900)"""
"2817 24TH ST,Roosevelt Tamale Parlor,24TH ST,1,2,SW,UK,2003,""24TH ST (37.75263200, -122.40858700)"""
"286 NOE ST,UK,NOE,1,2,SW,UK,2003,""NOE (37.76448600, -122.43341500)"""
"2876 CALIFORNIA ST,The Mindful Body,CALIFORNIA,1,2,SW,UK,2003,""CALIFORNIA (37.78816300, -122.44176100)"""
"2889 MISSION ST,La Taqueria,MISSION,1,2,SW,UK,2003,""MISSION (37.75088400, -122.41805500)"""
"2909 MISSION ST,Casa Guadalupe,MISSION,1,2,SW,UK,2003,""MISSION (37.75044800, -122.41792700)"""
"2929 24TH ST,Live Fit Gym,24TH ST,1,2,SW,UK,2003,""24TH ST (37.75247700, -122.41062500)"""
"295 DIVISADERO ST,Elliptical Bodywork,DIVISADERO,1,2,SW,UK,2003,""DIVISADERO (37.77202800, -122.43751600)"""
"2966 24TH ST,Leon Multiservicio,24TH ST,1,2,SW,UK,2003,""24TH ST (37.75288500, -122.41147700)"""
"2981 24TH ST,Precita Eyes Mural Art and Visitor Center,24TH ST,1,2,SW,UK,2003,""24TH ST (37.75242400, -122.41151400)"""
"3013 24TH ST,24th Street Head Start?,24TH ST,1,2,SW,UK,2003,""24TH ST (37.75245500, -122.41222100)"""
"3017 MISSION ST,Paisano's,MISSION,1,2,SW,UK,2003,""MISSION (37.74883300, -122.41772000)"""
"3033 24TH ST,Vallarta Taqueria,24TH ST,1,2,SW,UK,2003,""24TH ST (37.75239900, -122.41256700)"""
"3080 16TH ST,Forest Books,16TH ST,1,2,SW,UK,2003,""16TH ST (37.76517600, -122.42159600)"""
"3101 MISSION ST,Carecen,MISSION,1,2,SW,UK,2003,""MISSION (37.74785345, -122.41817051)"""
"3117 16TH ST,Roxie Theater,16TH ST,1,2,SW,UK,2003,""16TH ST (37.76462300, -122.42241500)"""
"312 MASON ST,UK,MASON,1,2,SW,UK,2003,""MASON (37.78650000, -122.40951700)"""
"3122 16TH ST,Pork Store Cafe,16TH ST,1,2,SW,UK,2003,""16TH ST (37.76512500, -122.42261200)"""
"3130 FILLMORE ST,Espresso Roma Cafe,FILLMORE,1,2,SW,UK,2003,""FILLMORE (37.79861100, -122.43553400)"""
"3141 16TH ST,Monk's Kettle,16TH ST,1,2,SW,UK,2003,""16TH ST (37.76463100, -122.42297300)"""
"3141 17TH ST,Ocean Sash and Door Co.,17TH ST,1,2,SW,UK,2003,""17TH ST (37.76341400, -122.41602900)"""
"3154 17TH ST,Ocean Door and Sash Company,17TH ST,1,2,SW,UK,2003,""17TH ST (37.76384000, -122.41646100)"""
"3160 MISSION ST,Atlas Motors / El Rio,MISSION,2,4,SW,UK,2003,""MISSION (37.74667400, -122.41954400)"""
"3190 21ST ST,Jujanelly Flower Shop,21ST ST,1,2,SW,UK,2003,""21ST ST (37.75725800, -122.41860500)"""
"320 10TH ST,Spectrum Auto Body,10TH ST,1,2,SW,UK,2003,""10TH ST (37.77232700, -122.41262200)"""
"3250 MISSION ST,Bank of America,MISSION,1,2,SW,UK,2003,""MISSION (37.74487300, -122.42079500)"""
"3274 21ST ST,Serrano's Pizza & Pasta,21ST ST,1,2,SW,UK,2003,""21ST ST (37.75714200, -122.42051700)"""
"33 GOUGH ST,San Francisco Community College District,GOUGH,1,2,SW,UK,2003,""GOUGH (37.77205500, -122.42127100)"""
"3329 24TH ST,La Mejor Bakery,24TH ST,1,2,SW,UK,2003,""24TH ST (37.75196700, -122.41911900)"""
"333 11TH ST,Slims,11TH ST,1,2,SW,UK,2003,""11TH ST (37.77149100, -122.41324100)"""
"3376 22ND ST,Avantguard Locksmith,22ND ST,1,2,SW,UK,2003,""22ND ST (37.75545192, -122.42257142)"""
"3388 17TH ST,Core Pilates,17TH ST,1,2,SW,UK,2003,""17TH ST (37.76357700, -122.42103600)"""
"340 MASON ST,UK,MASON,1,2,SW,UK,2003,""MASON (37.78696800, -122.40965600)"""
"3400 CALIFORNIA ST,Insight Productions,CALIFORNIA,1,2,SW,UK,2003,""CALIFORNIA (37.78696100, -122.45041500)"""
"3401 IRVING ST,Toby's Sunset Soccer Supply,IRVING,1,2,SW,UK,2003,""IRVING (37.76255100, -122.49443100)"""
"3409 23RD ST,Quetzalcoatz Tattoo,23RD ST,1,2,SW,UK,2003,""23RD ST (37.75348500, -122.42107300)"""
"342 DIVISADERO ST,Black Nose Trading Co.,DIVISADERO,1,2,SW,UK,2003,""DIVISADERO (37.77284700, -122.43703200)"""
"345 WEST PORTAL AVE,West Portal Physical Therapy,WEST PORTAL,1,2,SW,UK,2003,""WEST PORTAL (37.73718600, -122.46952800)"""
"350 PACIFIC AVE,UK,PACIFIC,1,2,SW,UK,2003,""PACIFIC (37.79781800, -122.40162300)"""
"36 02ND ST,UK,02ND ST,2,4,SW,UK,2003,""02ND ST (37.78858700, -122.40095800)"""
"3602 20TH ST,Ruby,20TH ST,1,2,SW,UK,2003,""20TH ST (37.75870599, -122.42160813)"""
"369 PINE ST,UK,PINE,1,2,SW,UK,2003,""PINE (37.79172200, -122.40198400)"""
"375 11TH ST,DNA Lounge,11TH ST,1,2,SW,UK,2003,""11TH ST (37.77107900, -122.41260400)"""
"381 GUERRERO ST,UK,GUERRERO,1,2,SW,UK,2003,""GUERRERO (37.76515100, -122.42389000)"""
"39 NEW MONTGOMERY ST,UK,NEW MONTGOMERY,1,2,SW,UK,2003,""NEW MONTGOMERY (37.78822700, -122.40095500)"""
"3940 JUDAH ST,Sea Breeze Cafe,JUDAH,1,2,SW,UK,2003,""JUDAH (37.76062900, -122.50458200)"""
"395 SOUTH VAN NESS AVE,Video Transfer Center,S VAN NESS,1,2,SW,UK,2003,""S VAN NESS (37.76701400, -122.41735600)"""
"4000 GEARY BLVD,Ken & Mary Hair Salon,GEARY,1,2,SW,UK,2003,""GEARY (37.78134900, -122.46233700)"""
"401 EUCLID AVE,Laurel Hill Nursery School,EUCLID,1,2,SW,UK,2003,""EUCLID (37.78380000, -122.45272900)"""
"4035 JUDAH ST,General Store and Two Birds Fly,JUDAH,1,2,SW,UK,2003,""JUDAH (37.76019800, -122.50546100)"""
"4068 18TH ST,Brandy Ho's Hunan Food,18TH ST,1,2,SW,UK,2003,""18TH ST (37.76116100, -122.43423100)"""
"4101 CALIFORNIA ST,Third Avenue Food Market,CALIFORNIA,1,2,SW,UK,2003,""CALIFORNIA (37.78516100, -122.46153200)"""
"4115 19TH ST,Spike's Coffee and Tea,19TH ST,1,2,SW,UK,2003,""19TH ST (37.75912636, -122.43516779)"""
"4121 18TH ST,Badlands,18TH ST,1,2,SW,UK,2003,""18TH ST (37.76066800, -122.43547900)"""
"420 TAYLOR ST,UK,TAYLOR,1,2,SW,UK,2003,""TAYLOR (37.78633200, -122.41103100)"""
"429 CASTRO ST,Castro Theatre,CASTRO,1,2,SW,UK,2003,""CASTRO (37.76201300, -122.43469600)"""
"4343 03RD ST,UK,03RD ST,1,2,SW,UK,2003,""03RD ST (37.73809300, -122.38920800)"""
"44 MONTGOMERY ST,Union Bank,MONTGOMERY,1,2,SW,UK,2003,""MONTGOMERY (37.78980800, -122.40176700)"""
"445 CASTRO ST,CVS Pharmacy,CASTRO,1,2,SW,UK,2003,""CASTRO (37.76173000, -122.43479500)"""
"451 CORTLAND AVE,UK,CORTLAND,1,2,SW,UK,2003,""CORTLAND (37.73927500, -122.41685600)"""
"4620 CALIFORNIA ST,St James Episcopal Church?,CALIFORNIA,1,2,SW,UK,2003,""CALIFORNIA (37.78493900, -122.46720100)"""
"4720 03RD ST,Positive Directiond Equals Change,03RD ST,1,2,SW,UK,2003,""03RD ST (37.73544300, -122.39084500)"""
"474 VALENCIA ST,Centro del Pueblo,VALENCIA,1,2,SW,UK,2003,""VALENCIA (37.76540900, -122.42241700)"""
"495 09TH AVE,Zion Lutheran Church,09TH AVE,1,2,SW,UK,2003,""09TH AVE (37.77924100, -122.46763300)"""
"500 BRANNAN ST,CoCo 500,BRANNAN,1,2,SW,UK,2003,""BRANNAN (37.77827900, -122.39685800)"""
"501 FILLMORE ST,Key Food Grocery,FILLMORE,1,2,SW,UK,2003,""FILLMORE (37.77417800, -122.43104700)"""
"501 HAYES ST,Stacks Restaurant,HAYES,1,2,SW,UK,2003,""HAYES (37.77639300, -122.42475600)"""
"5030 GEARY BLVD,House of Bagels,GEARY,1,2,SW,UK,2003,""GEARY (37.78091000, -122.47348600)"""
"525 BRYANT ST,Polaris Group,BRYANT,1,2,SW,UK,2003,""BRYANT (37.78078200, -122.39655900)"""
"547 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2003,""HAIGHT (37.77187800, -122.43121200)"""
"5507 MISSION ST,Fresh Cuts Barber,MISSION,1,2,SW,UK,2003,""MISSION (37.71244000, -122.44460900)"""
"558 CLAYTON ST,Haight Ashbury Free Clinic,CLAYTON,1,2,SW,UK,2003,""CLAYTON (37.76996500, -122.44831700)"""
"5609 MISSION ST,Philippine Delicacies,MISSION,1,2,SW,UK,2003,""MISSION (37.71116500, -122.44639600)"""
"564 MARKET ST,Dharmaspace Pilates,MARKET,1,2,SW,UK,2003,""MARKET (37.78987900, -122.40118800)"""
"57 KISSLING ST,UK,KISSLING,1,2,SW,UK,2003,""KISSLING (37.77295300, -122.41436100)"""
"583 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2003,""HAIGHT (37.77179600, -122.43171900)"""
"583 SHOTWELL ST,Timbuk2,SHOTWELL,1,2,SW,UK,2003,""SHOTWELL (37.75907967, -122.41527469)"""
"595 BUCKINGHAM WAY,medical building,BUCKINGHAM,1,2,SW,UK,2003,""BUCKINGHAM (37.72952400, -122.47951900)"""
"60 GOLDEN GATE AVE,UK,GOLDEN GATE,1,2,SW,UK,2003,""GOLDEN GATE (37.78241430, -122.41178585)"""
"601 BRUNSWICK ST,Lowell Market,BRUNSWICK,1,2,SW,UK,2003,""BRUNSWICK (37.70956400, -122.44553400)"""
"601 VALENCIA ST,T-Mobile store,VALENCIA,1,2,SW,UK,2003,""VALENCIA (37.76309200, -122.42139500)"""
"609 HAYES ST,UK,HAYES,1,2,SW,UK,2003,""HAYES (37.77626300, -122.42649100)"""
"610 VALLEJO ST,UK,VALLEJO,1,2,SW,UK,2003,""VALLEJO (37.79889000, -122.40742900)"""
"6134 GEARY BLVD,Joe's Coffee Shop,GEARY,1,2,SW,UK,2003,""GEARY (37.78037100, -122.48537600)"""
"615 BALBOA ST,The Richmond Restaurant,BALBOA,1,2,SW,UK,2003,""BALBOA (37.77702600, -122.46534700)"""
"621 DIVISADERO ST,Divisadero Health Haven,DIVISADERO,1,2,SW,UK,2003,""DIVISADERO (37.77532200, -122.43804500)"""
"628 20TH ST,Retox Lounge,20TH ST,1,2,SW,UK,2003,""20TH ST (37.76068400, -122.38822800)"""
"633 BATTERY ST,One Jackson Place,BATTERY,1,2,SW,UK,2003,""BATTERY (37.79714700, -122.40116100)"""
"678 GREEN ST,Beach Blanket Babylon,GREEN,1,2,SW,UK,2003,""GREEN (37.79963600, -122.41026700)"""
"680 02ND ST,Beach Blanket Babylon,02ND ST,1,2,SW,UK,2003,""02ND ST (37.78069700, -122.39123200)"""
"698 HAYES ST,Hayes Market,HAYES,1,2,SW,UK,2003,""HAYES (37.77646600, -122.42778200)"""
"7 DRUMM ST,Taco Bell,DRUMM,1,2,SW,UK,2003,""DRUMM (37.79382400, -122.39671200)"""
"70 04TH ST,Cole Hardware,JESSIE,1,2,SW,UK,2003,""JESSIE (37.78468500, -122.40491000)"""
"71 STEVENSON ST,UK,STEVENSON,1,2,SW,UK,2003,""STEVENSON (37.78937300, -122.39966600)"""
"711 MARKET ST,Del Taco,MARKET,1,2,SW,UK,2003,""MARKET (37.78702500, -122.40369000)"""
"730 TARAVAL ST,Safeway,TARAVAL,1,2,SW,UK,2003,""TARAVAL (37.74335900, -122.47429100)"""
"736 MISSION ST,Contemporary Jewish Museum,MISSION,1,2,SW,UK,2003,""MISSION (37.78590900, -122.40336400)"""
"739 LARKIN ST,UK,LARKIN,1,2,SW,UK,2003,""LARKIN (37.78482100, -122.41810200)"""
"740 TAYLOR ST,UK,TAYLOR,1,2,SW,UK,2003,""TAYLOR (37.78938300, -122.41177800)"""
"755 COLUMBUS AVE,Bristol Weeden Painting,COLUMBUS,1,2,SW,UK,2003,""COLUMBUS (37.80160000, -122.41233600)"""
"782 ARGUELLO BLVD,Arguello Super,ARGUELLO,2,4,SW,UK,2003,""ARGUELLO (37.77564800, -122.45812000)"""
"791 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2003,""HAIGHT (37.77131900, -122.43510700)"""
"816 FOLSOM ST,UK,FOLSOM,1,2,SW,UK,2003,""FOLSOM (37.78180000, -122.40184000)"""
"82 14TH ST,Chez Spencer,14TH ST,1,2,SW,UK,2003,""14TH ST (37.76881400, -122.41511100)"""
"822 GEARY ST,Goodwill,GEARY,1,2,SW,UK,2003,""GEARY (37.78653000, -122.41700500)"""
"842 COLE ST,UK,COLE,1,2,SW,UK,2003,""COLE (37.76619600, -122.44977700)"""
"86 CARL ST,Burgermeister,CARL,1,2,SW,UK,2003,""CARL (37.76599800, -122.44967800)"""
"888 BRANNAN ST,Gift Center and Jewelry Market,BRANNAN,1,2,SW,UK,2003,""BRANNAN (37.77201500, -122.40519300)"""
"900 ALABAMA ST,Mullen & Mullen Sewing Contractor,ALABAMA,1,2,SW,UK,2003,""ALABAMA (37.75723366, -122.41159187)"""
"901 VALENCIA ST,La Rondalla Restaurant,20TH ST,1,2,SW,UK,2003,""20TH ST (37.75835100, -122.42095800)"""
"926 TARAVAL ST,Chase,TARAVAL,1,2,SW,UK,2003,""TARAVAL (37.74326800, -122.47636100)"""
"938 VALENCIA ST,Dolores Street Community Services,VALENCIA,1,2,SW,UK,2003,""VALENCIA (37.75791409, -122.42149783)"""
"955 VALENCIA ST,UK,VALENCIA,1,2,SW,UK,2003,""VALENCIA (37.75765400, -122.42089200)"""
"972 MARKET ST,UK,MARKET,1,2,SW,UK,2003,""MARKET (37.78303500, -122.40995000)"""
"999 VALENCIA ST,Valencia Whole Foods,21ST ST,1,2,SW,UK,2003,""21ST ST (37.75708270, -122.42083810)"""
"101 GEARY ST,Swatch,GEARY,1,2,SW,UK,2004,""GEARY (37.78759700, -122.40528000)"""
"101 GEARY ST,Swatch,GEARY,1,2,SW,UK,2004,""GEARY (37.78759700, -122.40528000)"""
"1235 MISSION ST,multiple,MISSION,1,2,SW,UK,2004,""MISSION (37.77666000, -122.41352100)"""
"1326 CHURCH ST,Valley Chiropractic,CHURCH,1,2,SW,UK,2004,""CHURCH (37.74952900, -122.42741600)"""
"1360 09TH AVE,Nan King Road Bistro,09TH AVE,1,2,SW,UK,2004,""09TH AVE (37.76291600, -122.46590300)"""
"1360 09TH AVE,Nan King Road Bistro,09TH AVE,1,2,SW,UK,2004,""09TH AVE (37.76291600, -122.46590300)"""
"1400 EVANS AVE,CCSF,EVANS,1,2,SW,UK,2004,""EVANS (37.74179800, -122.38470700)"""
"1400 EVANS AVE,CCSF,EVANS,1,2,SW,UK,2004,""EVANS (37.74179800, -122.38470700)"""
"1455 MARKET ST,McDonald's / Gracie's Cafe,MARKET,1,2,SW,UK,2004,""MARKET (37.77522800, -122.41746600)"""
"1519 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2004,""HAIGHT (37.76974300, -122.44726900)"""
"1519 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2004,""HAIGHT (37.76974300, -122.44726900)"""
"1600 DIVISADERO ST,Mt Zion,DIVISADERO,1,2,SW,UK,2004,""DIVISADERO (37.78489100, -122.43892800)"""
"1701 DIVISADERO ST,medical offices,DIVISADERO,1,2,SW,UK,2004,""DIVISADERO (37.78548800, -122.44023800)"""
"180 NEW MONTGOMERY ST,Art Academy University,NEW MONTGOMERY,1,2,SW,UK,2004,""NEW MONTGOMERY (37.78625100, -122.39952100)"""
"201 BERRY ST,Philz Coffee,BERRY,3,3,SW,UK,2004,""BERRY (37.77470400, -122.39408300)"""
"2254 POLK ST,Cole Hardware,POLK,1,2,SW,UK,2004,""POLK (37.79749700, -122.42180800)"""
"2288 MISSION ST,Taqueria Cancun,MISSION,1,2,SW,UK,2004,""MISSION (37.76047100, -122.41951300)"""
"2295 HARRISON ST,Mission Cliffs,HARRISON,1,2,SW,UK,2004,""HARRISON (37.76091600, -122.41233400)"""
"26 04TH ST,Container Store,04TH ST,1,2,SW,UK,2004,""04TH ST (37.78499000, -122.40567700)"""
"26 04TH ST,Container Store,04TH ST,1,2,SW,UK,2004,""04TH ST (37.78499000, -122.40567700)"""
"260 05TH ST,UK,05TH ST,1,2,SW,UK,2004,""05TH ST (37.78046100, -122.40450600)"""
"260 05TH ST,UK,05TH ST,1,2,SW,UK,2004,""05TH ST (37.78046100, -122.40450600)"""
"271 09TH ST,UK,09TH ST,1,2,SW,UK,2004,""09TH ST (37.77426900, -122.41180900)"""
"271 09TH ST,UK,09TH ST,1,2,SW,UK,2004,""09TH ST (37.77426900, -122.41180900)"""
"2825 CALIFORNIA ST,UK,CALIFORNIA,1,2,SW,UK,2004,""CALIFORNIA (37.78783800, -122.44073100)"""
"2825 CALIFORNIA ST,UK,CALIFORNIA,1,2,SW,UK,2004,""CALIFORNIA (37.78783800, -122.44073100)"""
"2857 24TH ST,Galeria de la Raza,24TH ST,1,2,SW,UK,2004,""24TH ST (37.75251838, -122.40933529)"""
"3200 CALIFORNIA ST,Jewish Communtiy Center,CALIFORNIA,5,10,SW,UK,2004,""CALIFORNIA (37.78748600, -122.44738500)"""
"3409 24TH ST,Papalote,24TH ST,1,2,SW,UK,2004,""24TH ST (37.75194000, -122.42094300)"""
"350 KANSAS ST,UK,KANSAS,1,2,SW,UK,2004,""KANSAS (37.76537100, -122.40390800)"""
"3501 CALIFORNIA ST,Chico's,CALIFORNIA,1,2,SW,UK,2004,""CALIFORNIA (37.78623400, -122.45160900)"""
"398 DOLORES ST,Maxfield's House of Coffee,DOLORES,1,2,SW,UK,2004,""DOLORES (37.76315500, -122.42662900)"""
"399 GROVE ST,Boxing Room,GROVE,1,2,SW,UK,2004,""GROVE (37.77760400, -122.42276400)"""
"410 BUSH ST,Academy of Art University,BUSH,1,2,SW,UK,2004,""BUSH (37.79117000, -122.40454700)"""
"411 HAYES ST,UK,HAYES,1,2,SW,UK,2004,""HAYES (37.77659700, -122.42315600)"""
"455 VALENCIA ST,Samasource,VALENCIA,1,2,SW,UK,2004,""VALENCIA (37.76565000, -122.42164100)"""
"480 05TH ST,UK,05TH ST,1,2,SW,UK,2004,""05TH ST (37.77792400, -122.40085700)"""
"488 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2004,""HAIGHT (37.77235700, -122.43026800)"""
"55 04TH ST,Marriot,04TH ST,1,2,SW,UK,2004,""04TH ST (37.78539600, -122.40439100)"""
"560 03RD ST,UK,03RD ST,1,2,SW,UK,2004,""03RD ST (37.78041100, -122.39509500)"""
"562 MARKET ST,Grant's Tobacconists,MARKET,1,2,SW,UK,2004,""MARKET (37.78987900, -122.40118800)"""
"577 02ND ST,UK,02ND ST,1,2,SW,UK,2004,""02ND ST (37.78226300, -122.39214300)"""
"602 03RD ST,UK,03RD ST,1,2,SW,UK,2004,""03RD ST (37.77982478, -122.39435597)"""
"630 IRVING ST,Crossroads,07TH AVE,1,2,SW,UK,2004,""07TH AVE (37.76435500, -122.46477000)"""
"65 09TH ST,UK,09TH ST,1,2,SW,UK,2004,""09TH ST (37.77677000, -122.41494800)"""
"659 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2004,""HAIGHT (37.77153000, -122.43299100)"""
"659 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2004,""HAIGHT (37.77153000, -122.43299100)"""
"699 08TH ST,UK,08TH ST,1,2,SW,UK,2004,""08TH ST (37.77102200, -122.40354600)"""
"701 BAY SHORE BLVD,San Francisco Antique and Design,BAYSHORE,1,2,SW,UK,2004,""BAYSHORE (37.73597064, -122.40613868)"""
"734 BRYANT ST,Fight and Fitness Inc,BRYANT,1,2,SW,UK,2004,""BRYANT (37.77737700, -122.40125600)"""
"806 SOUTH VAN NESS AVE,Bender's Bar and Grill,19TH ST,1,2,SW,UK,2004,""19TH ST (37.76019900, -122.41727900)"""
"101 CLEMENT ST,Fabrix,CLEMENT,1,2,SW,UK,2004,""CLEMENT (37.78288969, -122.46029535)"""
"101 UTAH ST,Oceanic Restaurant,UTAH,1,2,SW,UK,2004,""UTAH (37.76788200, -122.40631100)"""
"1095 MARKET ST,UK,MARKET,1,2,SW,UK,2004,""MARKET (37.78032900, -122.41201400)"""
"112 12TH ST,warehouse,12TH ST,1,2,SW,UK,2004,""12TH ST (37.77187400, -122.41787200)"""
"1129 FOLSOM ST,UK,FOLSOM,1,2,SW,UK,2004,""FOLSOM (37.77598800, -122.40837300)"""
"1141 POLK ST,Space Gallery,POLK,1,2,SW,UK,2004,""POLK (37.78746600, -122.42029800)"""
"117 DIAMOND ST,Marin Preparatory School,DIAMOND,2,4,SW,UK,2004,""DIAMOND (37.76012400, -122.43679900)"""
"120 BATTERY ST,UK,BATTERY,1,2,SW,UK,2004,""BATTERY (37.79252500, -122.39941600)"""
"1200 POLK ST,El Super Burrito,SUTTER,1,2,SW,UK,2004,""SUTTER (37.78805133, -122.41986249)"""
"1218 VALENCIA ST,Cut Loose,VALENCIA,1,2,SW,UK,2004,""VALENCIA (37.75334600, -122.42104100)"""
"1233 17TH ST,Bottom of the Hill bar,17TH ST,1,2,SW,UK,2004,""17TH ST (37.76492200, -122.39641500)"""
"1234 POLK ST,Quetzal,POLK,1,2,SW,UK,2004,""POLK (37.78846836, -122.41998809)"""
"125 GRANT AVE,Hermes,GRANT,1,2,SW,UK,2004,""GRANT (37.78807700, -122.40535400)"""
"128 KING ST,UK,KING,1,2,SW,UK,2004,""KING (37.77950700, -122.39071000)"""
"1303 VAN NESS AVE,UK,VAN NESS,1,2,SW,UK,2004,""VAN NESS (37.78774100, -122.42230900)"""
"1305 VAN NESS AVE,UK,VAN NESS,1,2,SW,UK,2004,""VAN NESS (37.78762400, -122.42186800)"""
"1312 POLK ST,UK,POLK,1,2,SW,UK,2004,""POLK (37.78897000, -122.42009800)"""
"1314 22ND AVE,Post Office,22ND AVE,1,2,SW,UK,2004,""22ND AVE (37.76318470, -122.47999146)"""
"1331 POLK ST,Chai Yo Thai Restaurant,POLK,1,2,SW,UK,2004,""POLK (37.78924600, -122.42065300)"""
"1334 POLK ST,Polk Street Produce,POLK,1,2,SW,UK,2004,""POLK (37.78932200, -122.42020300)"""
"135 MISSISSIPPI ST,UK,MISSISSIPPI,1,2,SW,UK,2004,""MISSISSIPPI (37.76472600, -122.39452200)"""
"1356 PACIFIC AVE,UK,PACIFIC,1,2,SW,UK,2004,""PACIFIC (37.79558900, -122.41762700)"""
"1364 HAIGHT ST,UK,HAIGHT,1,2,SW,UK,2004,""HAIGHT (37.77058000, -122.44469600)"""
"1369 HAIGHT ST,Bound Together,HAIGHT,1,2,SW,UK,2004,""HAIGHT (37.77011700, -122.44469800)"""
"1386 PACIFIC AVE,UK,PACIFIC,1,2,SW,UK,2004,""PACIFIC (37.79566000, -122.41793800)"""
